y,hand1-x0,hand1-x1,hand1-x2,hand1-x3,hand1-x4,hand1-x5,hand1-x6,hand1-x7,hand1-x8,hand1-x9,hand1-x10,hand1-x11,hand1-x12,hand1-x13,hand1-x14,hand1-x15,hand1-x16,hand1-x17,hand1-x18,hand1-x19,hand1-x20,hand1-y0,hand1-y1,hand1-y2,hand1-y3,hand1-y4,hand1-y5,hand1-y6,hand1-y7,hand1-y8,hand1-y9,hand1-y10,hand1-y11,hand1-y12,hand1-y13,hand1-y14,hand1-y15,hand1-y16,hand1-y17,hand1-y18,hand1-y19,hand1-y20,hand2-x0,hand2-x1,hand2-x2,hand2-x3,hand2-x4,hand2-x5,hand2-x6,hand2-x7,hand2-x8,hand2-x9,hand2-x10,hand2-x11,hand2-x12,hand2-x13,hand2-x14,hand2-x15,hand2-x16,hand2-x17,hand2-x18,hand2-x19,hand2-x20,hand2-y0,hand2-y1,hand2-y2,hand2-y3,hand2-y4,hand2-y5,hand2-y6,hand2-y7,hand2-y8,hand2-y9,hand2-y10,hand2-y11,hand2-y12,hand2-y13,hand2-y14,hand2-y15,hand2-y16,hand2-y17,hand2-y18,hand2-y19,hand2-y20,handdistance-0,handdistance-1,handdistance-2,handdistance-3,handdistance-4,handdistance-5,handdistance-6,handdistance-7,handdistance-8,handdistance-9,handdistance-10,handdistance-11,handdistance-12,handdistance-13,handdistance-14,handdistance-15,handdistance-16,handdistance-17,handdistance-18,handdistance-19,handdistance-20
Ox,0,-0.083218753,-0.158592403,-0.208292365,-0.249776661,-0.179848075,-0.257084012,-0.308294475,-0.347602367,-0.168704867,-0.249473989,-0.303461075,-0.349123061,-0.145211279,-0.226379335,-0.273926914,-0.315479457,-0.112173438,-0.16935724,-0.210082591,-0.248562396,0,-0.030819833,-0.023095071,-0.005460441,0.011309505,-0.021020472,0.004341543,0.01494205,0.017051458,0.009887695,0.042347133,0.058466017,0.06407547,0.049821317,0.084001422,0.104852378,0.116265297,0.096403599,0.123247445,0.138540804,0.151721179,0,-0.004136443,-0.009222269,-0.011181653,-0.018017769,-0.032200456,-0.030457914,-0.031570256,-0.035189986,-0.029216588,-0.027950943,-0.031425238,-0.038266361,-0.017099142,-0.009226739,-0.021309137,-0.039421916,0.004350543,0.004115343,0.002488494,-0.001938581,0,-0.088719547,-0.158904612,-0.204973459,-0.247048914,-0.202365279,-0.300596118,-0.360321105,-0.410723805,-0.196884811,-0.308567166,-0.375719547,-0.431369662,-0.176105738,-0.268150866,-0.285678983,-0.295268416,-0.149222732,-0.219974756,-0.266511321,-0.305867136,0,0.098012186,0.201880332,0.280460474,0.34707529,0.233849863,0.379929421,0.466260366,0.529710461,0.249423033,0.41498591,0.512367643,0.584891244,0.259722455,0.413722713,0.465113411,0.495547943,0.27186418,0.384570171,0.457442554,0.519817633
Ox,0,-0.063227773,-0.11965692,-0.159218967,-0.187727928,-0.138863623,-0.21519208,-0.266561806,-0.309070051,-0.143280625,-0.227540374,-0.280246854,-0.326209664,-0.142241895,-0.223186493,-0.275397658,-0.319633603,-0.136396885,-0.197237253,-0.2366786,-0.273141503,0,-0.043060899,-0.051444292,-0.048238277,-0.042031646,-0.070542097,-0.080355287,-0.083193183,-0.086099088,-0.047673225,-0.050466537,-0.051245153,-0.055725396,-0.009620965,-0.00549984,-0.000734568,-0.000490308,0.040950656,0.04017508,0.039287686,0.03770262,0,0.081027627,0.111189306,0.131967187,0.153240085,0.049481332,0.069499552,0.087617278,0.107216239,0.044931769,0.111567318,0.165945351,0.207140684,0.044262677,0.076983213,0.093127429,0.102654338,0.054321766,0.059375882,0.063533068,0.06533128,0,-0.075499952,-0.149612486,-0.189590096,-0.233505428,-0.241770625,-0.339071929,-0.41070506,-0.463994175,-0.235439956,-0.30519402,-0.326296985,-0.338830948,-0.213187456,-0.319875479,-0.381105274,-0.432902932,-0.185824752,-0.271477759,-0.330394924,-0.382016301,0,0.147857744,0.250852496,0.323681499,0.391051653,0.254544753,0.3846864,0.482396987,0.562226797,0.265857576,0.424122762,0.524157414,0.603830562,0.276085625,0.434665268,0.529615535,0.604406968,0.296311811,0.403705082,0.476227128,0.539191801
Ox,0,-0.083924055,-0.149109304,-0.19126159,-0.229180098,-0.161002755,-0.238604426,-0.28592056,-0.324974358,-0.160299182,-0.246185362,-0.294603169,-0.335909367,-0.157348394,-0.247508585,-0.296362936,-0.338855147,-0.152136385,-0.221130788,-0.265222788,-0.305753887,0,-0.039855063,-0.044127464,-0.035094142,-0.025247991,-0.078626484,-0.066232175,-0.053899318,-0.041444629,-0.061755657,-0.04967466,-0.036305666,-0.02636236,-0.023372591,-0.020379961,-0.008409679,-0.004063606,0.033334911,0.031772971,0.028764009,0.023862362,0,0.050303519,0.062200665,0.069429785,0.083615482,0.011288792,0.043403625,0.058948845,0.07238251,0.00803104,0.087299526,0.125306606,0.148073852,0.015179724,0.093614757,0.127637625,0.144218802,0.032020986,0.070227951,0.0924806,0.107847452,0,-0.095889807,-0.194322824,-0.255495369,-0.303706348,-0.295328498,-0.392717957,-0.458612502,-0.511179894,-0.286335349,-0.35940212,-0.364244908,-0.369767785,-0.253623724,-0.323111117,-0.322717667,-0.324874282,-0.207938075,-0.28366816,-0.327916503,-0.365956932,0,0.145454234,0.259249975,0.341374712,0.41878411,0.276846781,0.43141802,0.531721419,0.615259051,0.280661899,0.455129949,0.532792986,0.593436637,0.287717806,0.456082545,0.527793508,0.579896483,0.303523625,0.429410086,0.505146218,0.568353015
Ox,0,-0.072974861,-0.136674345,-0.17502284,-0.206852436,-0.159569919,-0.235907733,-0.291007459,-0.337210804,-0.164773345,-0.251172125,-0.307394326,-0.357136309,-0.169743657,-0.256995052,-0.313225567,-0.360504866,-0.175863087,-0.243048251,-0.287193179,-0.325501561,0,-0.038030744,-0.057189167,-0.06416449,-0.06844148,-0.078676999,-0.082056493,-0.080578804,-0.075791121,-0.07404083,-0.072298646,-0.068732977,-0.065566272,-0.049306989,-0.053342551,-0.054638535,-0.057928324,-0.007788837,-0.014842629,-0.022141397,-0.029668421,0,0.068334043,0.081021845,0.090035379,0.102181494,0.049048603,0.070130765,0.090695024,0.108523816,0.032911181,0.048653513,0.069946468,0.088719368,0.01583305,0.021126062,0.034413129,0.045178771,0.004616559,0.004132539,0.006331563,0.008644938,0,-0.081496179,-0.174672306,-0.229866028,-0.275929004,-0.254031777,-0.329068661,-0.382455409,-0.430312335,-0.255103588,-0.344738841,-0.404348761,-0.457891196,-0.238697112,-0.334972292,-0.391836882,-0.441851646,-0.211516261,-0.288832724,-0.330137968,-0.363309085,0,0.147842654,0.247374047,0.312590562,0.372227138,0.272527037,0.393286885,0.486647994,0.569530195,0.268072554,0.405116123,0.504999039,0.593890673,0.2651553,0.395811401,0.484309187,0.558548413,0.272172309,0.369010724,0.42546288,0.472196968
Ox,0,-0.062636524,-0.112467408,-0.143520921,-0.173219144,-0.139681667,-0.199864417,-0.243870467,-0.279774159,-0.143658131,-0.21434623,-0.260775208,-0.301118046,-0.143446505,-0.219212681,-0.262475491,-0.29958494,-0.140995681,-0.193763077,-0.229239255,-0.262200356,0,-0.041415542,-0.057030618,-0.060671449,-0.063485652,-0.009501696,-0.035598904,-0.04883641,-0.061929137,-0.003728807,-0.031407207,-0.046519876,-0.061955184,-0.00110659,-0.029471129,-0.042960554,-0.052884012,-0.005408019,-0.018428266,-0.020981073,-0.01986286,0,0.057563797,0.075691655,0.087687686,0.104927376,0.028916731,0.030858651,0.034956411,0.042329773,0.00962083,0.062023088,0.127843633,0.180501118,-0.01011382,0.03564401,0.096957192,0.142277762,-0.029895738,-0.038083389,-0.038960576,-0.039541498,0,-0.074035108,-0.180594027,-0.25208959,-0.300443888,-0.271108836,-0.372588426,-0.432855278,-0.483885646,-0.262757152,-0.326699495,-0.331932187,-0.327390343,-0.240205288,-0.312197417,-0.304159343,-0.289752722,-0.214647591,-0.308207035,-0.37752986,-0.436111748,0,0.124547795,0.225103863,0.30016383,0.365396623,0.311229362,0.408405524,0.474568139,0.530846719,0.300981933,0.404447197,0.482166768,0.549920761,0.273762291,0.38063905,0.444315947,0.501347617,0.23690588,0.328949692,0.404144792,0.472059428
Ox,0,-0.054526657,-0.110486716,-0.144788563,-0.176624447,-0.128995955,-0.194157034,-0.242414176,-0.282435417,-0.133766234,-0.210182071,-0.262075052,-0.308104157,-0.140552834,-0.218024164,-0.269833356,-0.313752741,-0.15002498,-0.212321699,-0.252242535,-0.287642345,0,-0.042313218,-0.071012855,-0.081539392,-0.085357726,-0.099770427,-0.116851389,-0.124239028,-0.127294183,-0.09256345,-0.103399694,-0.103483915,-0.104872882,-0.068866134,-0.079722226,-0.080393672,-0.082352698,-0.029145718,-0.035715699,-0.039576113,-0.043147266,0,0.049781367,0.057449579,0.062415406,0.073615029,0.01974006,0.041445762,0.055928767,0.07017456,-0.00556124,0.049272671,0.105398551,0.151743546,-0.031016767,0.008968264,0.064297169,0.112362579,-0.057846207,-0.078602903,-0.076086968,-0.061750919,0,-0.088982522,-0.183285534,-0.24851346,-0.298806012,-0.252342224,-0.329902887,-0.379625201,-0.421503544,-0.242019534,-0.294569552,-0.291103542,-0.279990733,-0.217644513,-0.275874734,-0.274346948,-0.266423464,-0.181672692,-0.258168578,-0.317203701,-0.364845634,0,0.114272428,0.202009292,0.26610867,0.328907231,0.213074061,0.317647003,0.392722051,0.459230818,0.196910237,0.322277331,0.412599046,0.492063179,0.184751606,0.300002282,0.386343217,0.464172718,0.178217295,0.259549609,0.328797599,0.39308622
Ox,0,-0.037642062,-0.087295115,-0.128121465,-0.16399923,-0.096287757,-0.15483129,-0.19487834,-0.225795925,-0.106533974,-0.169690877,-0.211228371,-0.24533999,-0.115699559,-0.180778563,-0.222184181,-0.256962091,-0.124720126,-0.177787364,-0.213630587,-0.246860147,0,-0.078091383,-0.117956102,-0.122580171,-0.123349309,-0.133912861,-0.148649931,-0.152399838,-0.152178884,-0.104172468,-0.118700385,-0.119060934,-0.117758036,-0.060408413,-0.073084295,-0.071878731,-0.072145343,-0.005642772,-0.019768,-0.027094483,-0.034091532,0,0.061612099,0.079022437,0.093075633,0.110699803,0.04033944,0.063663483,0.081486166,0.097778022,0.023825884,0.046135485,0.069246173,0.090552986,0.008385092,0.020027429,0.036157101,0.051108509,-0.002899468,-0.003704071,0.009046018,0.026669502,0,-0.070214868,-0.134086609,-0.17350173,-0.210753918,-0.214517176,-0.29473114,-0.35324192,-0.404853106,-0.209482372,-0.291320443,-0.343174875,-0.386067808,-0.18709743,-0.263079882,-0.30343771,-0.333161116,-0.153232157,-0.212143004,-0.253221989,-0.284565806,0,0.099566199,0.16709794,0.226982734,0.288269187,0.158631796,0.262830146,0.341635598,0.410541547,0.167582423,0.276366972,0.359016752,0.42990025,0.177333324,0.276444152,0.346929069,0.403778068,0.191371104,0.25944775,0.317361811,0.370885199
Ox,0,-0.048280895,-0.10318011,-0.144715518,-0.179814816,-0.109831125,-0.169273794,-0.211048067,-0.240746796,-0.115667403,-0.180005252,-0.221355826,-0.253485084,-0.118337005,-0.18619734,-0.226751119,-0.259550869,-0.118402898,-0.174692035,-0.211699486,-0.244667351,0,-0.072508931,-0.100108266,-0.094485641,-0.085877895,-0.12318325,-0.121671915,-0.111521006,-0.099619687,-0.089841664,-0.085615098,-0.073198557,-0.060249746,-0.042538166,-0.034941614,-0.021313965,-0.010637522,0.0160321,0.017325938,0.019217789,0.020100176,0,0.0542624,0.070120633,0.089289993,0.109336734,0.023361802,0.034311354,0.043503702,0.051559508,0.006321698,0.013837457,0.02379784,0.034103364,-0.010276616,-0.013963968,-0.014782995,-0.013197482,-0.023924589,-0.032553643,-0.033960402,-0.031048834,0,-0.07871747,-0.152680337,-0.200612724,-0.245266378,-0.224912405,-0.309348226,-0.370065391,-0.422905058,-0.213130832,-0.293606758,-0.339488208,-0.38198331,-0.183861434,-0.253209412,-0.287561953,-0.316601157,-0.144371331,-0.201892376,-0.239472687,-0.269520342,0,0.102731072,0.181099338,0.256946564,0.330171632,0.16759826,0.276892235,0.362824754,0.435839886,0.173440364,0.284315892,0.361953724,0.431531692,0.177902541,0.278038067,0.340321137,0.392815145,0.18615964,0.261266131,0.313866125,0.359879029
Ox,0,-0.057516873,-0.111783683,-0.155438125,-0.18853122,-0.130001605,-0.207740366,-0.255079478,-0.290170282,-0.133390367,-0.223348826,-0.273326159,-0.310327232,-0.133341491,-0.222645283,-0.273318827,-0.311221004,-0.131364763,-0.201745868,-0.24360007,-0.279925168,0,-0.064255655,-0.085922003,-0.078612566,-0.061038613,-0.112601578,-0.110030234,-0.10035044,-0.089385867,-0.082880616,-0.08052212,-0.066776037,-0.054622889,-0.03600353,-0.033080339,-0.020334363,-0.011459649,0.024573743,0.024880111,0.026640296,0.0276317,0,0.024948955,0.024683297,0.02411136,0.017415255,-0.013997912,-0.019023389,-0.024445891,-0.025909364,-0.03152132,-0.040576398,-0.050731093,-0.056107193,-0.048214197,-0.060951978,-0.071915805,-0.076755255,-0.060668647,-0.07272023,-0.080448478,-0.081329674,0,-0.061747611,-0.138685942,-0.193801999,-0.235859752,-0.16476512,-0.206236899,-0.242686272,-0.270183086,-0.155662537,-0.204538047,-0.245363951,-0.281833351,-0.141142845,-0.188188732,-0.220738769,-0.249433339,-0.119586408,-0.151619375,-0.176931322,-0.201758027,0,0.082503957,0.146312234,0.213322815,0.270141409,0.127192341,0.211824975,0.271019078,0.320189736,0.125197886,0.220874875,0.285380809,0.340958094,0.135280936,0.224061014,0.284121634,0.334074339,0.160561795,0.218631388,0.260882819,0.303413607
Ox,0,-0.053428829,-0.109871089,-0.153379798,-0.186282098,-0.127054036,-0.198655367,-0.247031629,-0.285064161,-0.128173828,-0.203287005,-0.250156313,-0.288475156,-0.125551879,-0.19719255,-0.244931281,-0.283239305,-0.12103492,-0.175691605,-0.211123586,-0.242075384,0,-0.049004734,-0.070262969,-0.068092406,-0.053703606,-0.090636551,-0.085764647,-0.080456674,-0.073164761,-0.065395415,-0.055256248,-0.038983583,-0.025868833,-0.025158823,-0.018307567,-0.003175199,0.008031964,0.027570486,0.029420793,0.032798469,0.035905898,0,0.045226246,0.051669508,0.057117134,0.069010824,0.007659018,0.013500214,0.01697892,0.021778315,-0.004063487,0.033515543,0.068452567,0.096365601,-0.015074462,0.00131464,0.018734336,0.033927739,-0.02274859,-0.031272113,-0.033058345,-0.031826377,0,-0.087427676,-0.165462136,-0.21797806,-0.264507353,-0.230913341,-0.314210474,-0.373639882,-0.423131377,-0.218040705,-0.291068137,-0.314521313,-0.32873404,-0.19064033,-0.270398319,-0.312332988,-0.348243654,-0.153565288,-0.215356469,-0.260599196,-0.301770926,0,0.105873256,0.187505323,0.258407949,0.331078081,0.194486978,0.311765115,0.394535123,0.465434138,0.196733224,0.334189608,0.421227562,0.489724149,0.198970825,0.320865785,0.40632265,0.476998165,0.206083409,0.284205731,0.343204632,0.397781701
Tiger,0,0.059021622,0.082018346,0.097619593,0.112241596,0.031831354,0.061287373,0.079391122,0.093412042,0.019724369,0.105719596,0.119015127,0.115739107,0.018907934,0.102497935,0.110098332,0.103744835,0.026575834,0.096580088,0.115377992,0.12310487,0,-0.048810959,-0.106440425,-0.147710502,-0.180124581,-0.198908865,-0.264190674,-0.31889838,-0.359759897,-0.187289417,-0.164283633,-0.108447015,-0.067746997,-0.151962519,-0.127999842,-0.078681231,-0.039098144,-0.107711434,-0.112171173,-0.087859213,-0.062318802,0,-0.04756856,-0.065383255,-0.07643044,-0.091714561,-0.028913975,-0.066393375,-0.091904581,-0.114426434,-0.022353232,-0.1063582,-0.154076844,-0.186865658,-0.026969492,-0.114169776,-0.159793735,-0.191493392,-0.041084349,-0.104830176,-0.13394922,-0.155127347,0,-0.061668694,-0.131430805,-0.180945516,-0.210463464,-0.208425641,-0.283962488,-0.327388108,-0.365889192,-0.194660664,-0.224120319,-0.227413058,-0.231176078,-0.166536331,-0.187284291,-0.188208997,-0.187983394,-0.13016814,-0.138561249,-0.128145337,-0.119241774,0,0.107362881,0.14950502,0.177194752,0.206200295,0.061486291,0.129202547,0.171505957,0.207928835,0.042718378,0.220357484,0.297879413,0.343916717,0.048136621,0.224632017,0.291269736,0.330654545,0.071289578,0.203131806,0.252560945,0.283995407
Tiger,0,0.040648937,0.0831801,0.116200119,0.144531488,0.039046466,0.058587015,0.077414155,0.094928771,0.026659161,0.070530623,0.117083222,0.155005634,0.02682212,0.090301484,0.144037127,0.184611022,0.036798865,0.094463855,0.13597858,0.168241739,0,-0.08141011,-0.153296709,-0.195411801,-0.222971559,-0.191278458,-0.275056422,-0.327043921,-0.364199877,-0.155755401,-0.223989129,-0.239388049,-0.23537904,-0.103292346,-0.133479238,-0.139968097,-0.13696295,-0.042464912,-0.044855595,-0.047155976,-0.043231189,0,-0.032927811,-0.077299654,-0.121454895,-0.159270287,-0.085223377,-0.12756592,-0.152398109,-0.172621846,-0.082403123,-0.150526226,-0.199631542,-0.2387788,-0.083848953,-0.16555059,-0.221470296,-0.261299372,-0.089229703,-0.164032876,-0.209401131,-0.245566189,0,-0.078759849,-0.142391503,-0.180809319,-0.197103202,-0.194756925,-0.285801649,-0.335325778,-0.374750167,-0.173598051,-0.24976635,-0.262587965,-0.259914219,-0.134365499,-0.150647283,-0.144626558,-0.135212481,-0.082934499,-0.075756133,-0.065543652,-0.05688709,0,0.073624465,0.160849852,0.238103209,0.304901116,0.124318517,0.186462798,0.229961445,0.267758551,0.11051218,0.222554702,0.317563344,0.394548039,0.114950543,0.256427427,0.365537109,0.44591383,0.132366866,0.260337096,0.345868835,0.414033194
Tiger,0,0.032365471,0.049574435,0.063646585,0.080559134,0.009863019,0.050678462,0.079907238,0.100681782,0.004465252,0.081073701,0.113157511,0.125453293,0.008140773,0.08308661,0.109550476,0.118080318,0.017135561,0.083104551,0.105277717,0.111913919,0,-0.059469521,-0.121047676,-0.162961662,-0.193200111,-0.180957198,-0.246542215,-0.293080091,-0.329250544,-0.156537175,-0.182357371,-0.164021313,-0.15303266,-0.115546465,-0.127431333,-0.110414982,-0.100361109,-0.069093049,-0.07819885,-0.065503418,-0.055592895,0,-0.056154788,-0.07820195,-0.087495148,-0.099588335,-0.014184654,-0.042856157,-0.060997009,-0.079039991,0.009533882,-0.062624693,-0.108564794,-0.141257286,0.019533455,-0.060607374,-0.108314157,-0.143935114,0.017569602,-0.049229681,-0.089259505,-0.121490777,0,-0.077251971,-0.139719009,-0.189667225,-0.231451869,-0.226641178,-0.291427672,-0.335180461,-0.374166846,-0.211463153,-0.239217877,-0.230127692,-0.218850613,-0.177346706,-0.192026734,-0.183144808,-0.171103179,-0.13220799,-0.135623634,-0.131486297,-0.124475718,0,0.090288713,0.129133354,0.153482932,0.184163806,0.051626704,0.103746947,0.147059336,0.185249534,0.055159352,0.15453914,0.231367314,0.274711733,0.062841571,0.157545317,0.229683752,0.27139736,0.063116434,0.144256559,0.205422665,0.24335693
Tiger,0,0.048337132,0.062446862,0.066584826,0.079041272,-0.001305878,0.024888009,0.050594956,0.072718918,-0.023144603,0.050948143,0.092567325,0.114292294,-0.028126001,0.046980411,0.090242833,0.113651007,-0.022180319,0.038675308,0.075758815,0.098453969,0,-0.056272089,-0.119117141,-0.164277673,-0.201813459,-0.202580035,-0.273871541,-0.323463142,-0.357777536,-0.18154639,-0.224255085,-0.208250761,-0.188924789,-0.14153403,-0.174881697,-0.154536188,-0.132662892,-0.093576074,-0.119512379,-0.107373595,-0.091212213,0,-0.064599603,-0.078186005,-0.07677564,-0.086429656,-0.024966002,-0.055920631,-0.078756064,-0.097070992,-0.00592792,-0.09027496,-0.131244123,-0.149958879,-0.004064083,-0.092343867,-0.127203852,-0.138967276,-0.014191926,-0.086761206,-0.109681338,-0.114528149,0,-0.069271207,-0.13888824,-0.188143849,-0.225099921,-0.22444284,-0.301332772,-0.346770495,-0.38670063,-0.206713438,-0.244870663,-0.22735393,-0.21229887,-0.171349764,-0.197913051,-0.176107883,-0.15429616,-0.129279852,-0.143158257,-0.123152971,-0.103126943,0,0.113682379,0.142015844,0.14533347,0.167101428,0.03221465,0.085347264,0.131434086,0.172235766,0.030492531,0.142719889,0.224625233,0.265282924,0.038313886,0.141215076,0.21851407,0.253542886,0.03658653,0.127645786,0.186110287,0.213315127
Tiger,0,0.048249871,0.061799496,0.064935595,0.076111048,-0.003026307,0.022152692,0.047953516,0.07033059,-0.024852425,0.04936406,0.09002772,0.11073336,-0.030252993,0.044225395,0.085428029,0.10694626,-0.024737865,0.036011517,0.073685855,0.096770018,0,-0.05713594,-0.120537937,-0.166011572,-0.20391345,-0.202792227,-0.274528235,-0.324809074,-0.359787762,-0.18252492,-0.223715544,-0.205551445,-0.184620917,-0.142408073,-0.17549938,-0.15398258,-0.131589592,-0.093656361,-0.11928165,-0.107688963,-0.091727972,0,-0.060146689,-0.072297096,-0.070744723,-0.079441965,-0.022686899,-0.055883795,-0.080646813,-0.099609256,-0.005284131,-0.089489549,-0.134027243,-0.156853974,-0.003693998,-0.09291625,-0.136096835,-0.156772256,-0.013243556,-0.083975524,-0.107692778,-0.114983201,0,-0.069965363,-0.142181695,-0.194581628,-0.232470572,-0.22139293,-0.299027979,-0.344794601,-0.384507239,-0.203157425,-0.242455065,-0.232269168,-0.223527372,-0.167561352,-0.198570967,-0.188673556,-0.179702282,-0.124682426,-0.140438557,-0.124157548,-0.108429313,0,0.109153142,0.13583206,0.138655677,0.158152613,0.027065199,0.081791997,0.13014402,0.171728285,0.028436217,0.140112435,0.225642334,0.270400987,0.036579608,0.139068792,0.22422473,0.26807142,0.033086793,0.121838026,0.182124745,0.21241083
Tiger,0,0.055547446,0.075008422,0.081607223,0.097286493,0.019694626,0.047658086,0.07562241,0.099335194,-0.001587927,0.074927986,0.120426446,0.147200018,-0.005833834,0.070630789,0.118591785,0.149543911,0.000947177,0.065666765,0.105929345,0.13390708,0,-0.060877979,-0.123775303,-0.169384122,-0.204015315,-0.209701478,-0.284530908,-0.334656596,-0.368380189,-0.187449515,-0.224803269,-0.215434909,-0.19985038,-0.144004226,-0.171548247,-0.161609411,-0.147166312,-0.092570901,-0.111623824,-0.106139064,-0.097325861,0,-0.068089545,-0.086417407,-0.091172099,-0.102904797,-0.039015114,-0.078356355,-0.102211475,-0.120175123,-0.020506501,-0.10799247,-0.153802752,-0.179796606,-0.015809655,-0.108265311,-0.146561086,-0.163964391,-0.021340728,-0.09273535,-0.115380764,-0.122658312,0,-0.063996136,-0.13335222,-0.184376895,-0.221937835,-0.221178353,-0.293302953,-0.33713603,-0.379178584,-0.204704702,-0.233579934,-0.221726179,-0.214664638,-0.170229912,-0.183216691,-0.164775312,-0.150460064,-0.127092838,-0.132579088,-0.112545073,-0.093369901,0,0.123676305,0.161709664,0.173428594,0.200991963,0.059821002,0.12631939,0.177851169,0.21977576,0.02560574,0.18313089,0.274301355,0.327332025,0.028058931,0.179276231,0.265171771,0.313525604,0.041091543,0.159782205,0.221402803,0.256595889
Tiger,0,0.053354591,0.073192358,0.081821144,0.097812831,0.017932057,0.044996262,0.073936731,0.098685831,-0.004131228,0.071672738,0.11903882,0.148053586,-0.008629829,0.068682581,0.118494034,0.151350141,-0.002026081,0.063889891,0.105954885,0.135804147,0,-0.060177326,-0.122255385,-0.167864561,-0.201820552,-0.206401229,-0.281526685,-0.329661578,-0.361414909,-0.184763432,-0.222753763,-0.212448895,-0.195544779,-0.142735481,-0.16880554,-0.158499479,-0.144615412,-0.093173146,-0.110499561,-0.103822291,-0.094344139,0,-0.069981664,-0.088208169,-0.09153372,-0.102858603,-0.041415513,-0.080214232,-0.103916615,-0.122508526,-0.023413002,-0.108409762,-0.149285138,-0.171515107,-0.019012332,-0.109513491,-0.142228842,-0.153888941,-0.024828374,-0.096640974,-0.119378388,-0.126089007,0,-0.063685775,-0.133226335,-0.184135616,-0.221078336,-0.222388506,-0.295970112,-0.338762909,-0.378909111,-0.206896663,-0.241199017,-0.233335197,-0.229185104,-0.17216897,-0.187339425,-0.166422248,-0.147947431,-0.128483832,-0.135292888,-0.116655827,-0.099078834,0,0.123386146,0.161772964,0.174116789,0.20159337,0.061463217,0.126040788,0.178086066,0.221885084,0.029354161,0.181024678,0.269135624,0.321334439,0.031211002,0.17915732,0.260843225,0.305257267,0.04203319,0.162434195,0.225698435,0.261935948
Tiger,0,0.050736278,0.067565948,0.074820936,0.089005232,0.011739433,0.029888004,0.048867524,0.064528018,-0.011215538,0.062017709,0.108567238,0.135513574,-0.016062587,0.061086893,0.110272944,0.140982121,-0.008644044,0.05684948,0.098351479,0.126291484,0,-0.058570862,-0.124817431,-0.173763633,-0.209292173,-0.20848012,-0.288161218,-0.346812606,-0.388852298,-0.185661435,-0.225245774,-0.212483346,-0.195028782,-0.142310441,-0.170331597,-0.159208715,-0.145286322,-0.091334879,-0.112419009,-0.106437385,-0.097221673,0,-0.069396287,-0.086919785,-0.09137696,-0.103824049,-0.030713737,-0.056820244,-0.073499531,-0.087347955,-0.008481681,-0.097586274,-0.131695628,-0.142250299,-0.004019022,-0.097844899,-0.123440742,-0.126416028,-0.012362838,-0.08774063,-0.105283588,-0.104116261,0,-0.070796907,-0.136094868,-0.180098355,-0.215392649,-0.227530777,-0.304684579,-0.35454613,-0.401721925,-0.212085128,-0.233889282,-0.201524436,-0.178243756,-0.176276386,-0.185523808,-0.152527511,-0.12414813,-0.132724345,-0.139722466,-0.113355339,-0.087042034,0,0.120753093,0.154896811,0.166318578,0.192925756,0.046531701,0.088268577,0.122611188,0.152420269,0.026564742,0.159837861,0.240512666,0.278270563,0.036037937,0.159656249,0.233809165,0.268232349,0.041556194,0.147145433,0.203752542,0.230632508
Tiger,0,0.056184381,0.075293839,0.085433811,0.102360159,0.021838337,0.062485546,0.083628833,0.097655892,-0.000152946,0.077997893,0.122656643,0.14973405,-0.004021049,0.072867274,0.121705353,0.154124945,0.003090739,0.070242882,0.111591399,0.140890032,0,-0.061603189,-0.127115011,-0.175394416,-0.209380388,-0.212373018,-0.273545891,-0.324269414,-0.365365922,-0.192547202,-0.222984314,-0.207826436,-0.189911544,-0.150804937,-0.175085366,-0.164684534,-0.15134877,-0.101239145,-0.117217183,-0.110639036,-0.101054549,0,-0.070817709,-0.094842583,-0.10718751,-0.123656958,-0.042774856,-0.088790029,-0.110987008,-0.125556111,-0.021318734,-0.114294171,-0.14370048,-0.150111616,-0.015023887,-0.109727025,-0.130630553,-0.130536407,-0.01935041,-0.093619704,-0.108747095,-0.107057303,0,-0.061170638,-0.124215662,-0.170531154,-0.204922736,-0.217021048,-0.284478962,-0.327529162,-0.370634317,-0.203984678,-0.209782898,-0.171315134,-0.148862123,-0.17165792,-0.164456844,-0.129206598,-0.105171144,-0.131697774,-0.128971934,-0.101569235,-0.077345908,0,0.127002827,0.170161124,0.192682704,0.226061072,0.064780158,0.151670141,0.194643139,0.223274169,0.024058396,0.19274469,0.268847899,0.302642492,0.02357773,0.182903372,0.254817765,0.288382487,0.037832965,0.164283661,0.220525085,0.249078262
